City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
271,Lata,PT,2021-01-09 18:20:56,40.1629,-8.3327,45.0,58,100,5.32
272,Emerald,AU,2021-01-09 18:20:56,-23.5333,148.1667,68.0,100,90,13.8
273,Ati,TD,2021-01-09 18:20:56,13.2154,18.3353,79.63,16,0,10.07
274,Ust-Ishim,RU,2021-01-09 18:20:56,57.6935,71.1665,3.49,94,100,2.59
275,Nukus,UZ,2021-01-09 18:20:57,42.4531,59.6103,33.8,44,0,13.8
276,Penzance,GB,2021-01-09 18:20:57,50.1186,-5.5371,39.0,100,20,6.91
277,Honiara,SB,2021-01-09 18:20:57,-9.4333,159.95,78.15,74,79,3.24
278,Nalut,LY,2021-01-09 18:20:58,30.3333,10.85,74.28,19,0,18.59
279,Dingle,PH,2021-01-09 18:20:58,10.9995,122.6711,74.59,92,100,12.44
280,Faya,SA,2021-01-09 18:20:58,18.3851,42.4509,55.4,87,20,3.98
281,Bereda,ES,2021-01-09 18:20:58,43.2686,-7.5406,37.0,100,90,11.99
282,Newcastle,AU,2021-01-09 18:20:59,-32.9272,151.7765,64.99,100,7,6.91
283,Mount Pleasant,US,2021-01-09 18:20:59,32.7941,-79.8626,50.0,66,40,4.61
284,Jumla,NP,2021-01-09 18:20:59,29.2747,82.1838,38.34,55,82,2.86
285,Pacific Grove,US,2021-01-09 18:21:00,36.6177,-121.9166,55.99,82,1,5.75
286,Abnub,EG,2021-01-09 18:21:00,27.2696,31.1511,68.0,52,0,12.66
287,Goderich,CA,2021-01-09 18:16:42,43.7501,-81.7165,33.8,60,100,4.61
288,Quetta,PK,2021-01-09 18:21:01,30.199,67.0097,33.42,73,0,2.01
289,Port Elizabeth,ZA,2021-01-09 18:16:40,-33.918,25.5701,71.6,88,40,17.27
290,Husavik,IS,2021-01-09 18:21:01,66.0449,-17.3389,24.8,74,90,6.91
291,Palmares Do Sul,BR,2021-01-09 18:21:01,-30.2578,-50.5097,89.31,36,0,9.84
292,Castro,BR,2021-01-09 18:21:02,-24.7911,-50.0119,76.05,83,69,5.64
293,Krasnoselkup,RU,2021-01-09 18:21:02,65.7,82.4667,-12.12,90,91,5.17
294,Saint-Augustin,CA,2021-01-09 18:21:02,51.226,-58.6502,31.41,97,100,14.45
295,Quatre Cocos,MU,2021-01-09 18:21:02,-20.2078,57.7625,79.0,94,75,11.5
296,Conceicao Do Araguaia,BR,2021-01-09 18:21:03,-8.2578,-49.2647,89.67,54,80,5.32
297,Sao Raimundo Das Mangabeiras,BR,2021-01-09 18:21:03,-7.0219,-45.4811,85.91,63,96,3.38
298,Durban,ZA,2021-01-09 18:16:43,-29.8579,31.0292,78.01,78,0,12.66
299,Soligalich,RU,2021-01-09 18:21:04,59.0778,42.2864,8.69,95,98,4.7
300,Beloha,MG,2021-01-09 18:21:04,-25.1667,45.05,77.99,78,3,9.78
301,Iwanai,JP,2021-01-09 18:21:04,42.9744,140.5089,16.38,93,99,8.75
302,Nezhinka,RU,2021-01-09 18:21:04,51.7676,55.3694,21.2,93,90,6.71
303,Malartic,CA,2021-01-09 18:21:05,48.1335,-78.1328,15.8,92,90,8.05
304,Vagur,FO,2021-01-09 18:21:05,61.4732,-6.8119,33.91,85,94,31.61
305,Chuy,UY,2021-01-09 18:21:05,-33.6971,-53.4616,74.34,53,23,12.12
306,Flinders,AU,2021-01-09 18:21:05,-34.5833,150.8552,61.0,86,0,1.01
307,Kikwit,CD,2021-01-09 18:17:26,-5.041,18.8162,73.04,90,4,1.01
308,Omsukchan,RU,2021-01-09 18:21:06,62.5333,155.8,-22.95,83,94,4.16
309,Avarua,CK,2021-01-09 18:21:06,-21.2078,-159.775,78.8,83,9,3.44
310,Amot,NO,2021-01-09 18:21:06,59.5714,7.9877,12.0,90,97,3.4
311,Piranshahr,IR,2021-01-09 18:21:07,36.701,45.1413,32.9,73,100,2.08
312,Te Anau,NZ,2021-01-09 18:21:07,-45.4167,167.7167,46.74,86,80,1.66
313,Qaqortoq,GL,2021-01-09 18:21:07,60.7167,-46.0333,41.0,38,75,25.32
314,Synya,RU,2021-01-09 18:21:07,65.3718,58.0387,-9.96,90,55,2.35
315,Amatitan,MX,2021-01-09 18:21:08,20.8333,-103.7167,70.0,57,1,1.99
316,Mahebourg,MU,2021-01-09 18:21:08,-20.4081,57.7,78.8,94,75,11.5
317,Pithiviers,FR,2021-01-09 18:21:08,48.1667,2.25,34.0,80,20,11.5
318,Srednekolymsk,RU,2021-01-09 18:21:08,67.45,153.6833,-28.12,84,92,4.32
319,Kavieng,PG,2021-01-09 18:21:09,-2.5744,150.7967,81.95,76,92,10.22
320,Kazanskoye,RU,2021-01-09 18:21:09,55.6448,69.235,10.09,96,100,7.94
321,Pemba,MZ,2021-01-09 18:21:09,-12.974,40.5178,82.4,83,75,12.66
322,Piney Green,US,2021-01-09 18:21:10,34.716,-77.3202,46.4,42,1,11.5
323,Aranjuez,ES,2021-01-09 18:21:10,40.0311,-3.6025,34.0,100,75,2.3
324,Tambopata,PE,2021-01-09 18:21:10,-12.7333,-69.1833,91.4,55,40,8.05
325,Whitianga,NZ,2021-01-09 18:21:11,-36.8333,175.7,62.01,97,58,1.01
326,Iqaluit,CA,2021-01-09 18:21:11,63.7506,-68.5145,10.4,79,90,10.36
327,Barcelos,PT,2021-01-09 18:21:11,41.5388,-8.6151,44.6,57,0,12.66
328,Prince Rupert,CA,2021-01-09 18:21:11,54.3161,-130.3201,46.4,46,90,9.22
329,Sun Valley,US,2021-01-09 18:21:12,39.5963,-119.776,35.01,64,1,3.0
330,Sangar,RU,2021-01-09 18:21:12,63.9242,127.4739,-40.36,81,100,3.29
331,Nouadhibou,MR,2021-01-09 18:21:12,20.931,-17.0347,68.0,64,3,20.71
332,Kalawit,PH,2021-01-09 18:21:13,8.0667,122.5167,78.35,85,99,3.76
333,Jaque,PA,2021-01-09 18:21:13,7.5175,-78.1703,79.97,80,69,5.19
334,Gariaband,IN,2021-01-09 18:21:13,20.635,82.0614,71.6,68,0,2.3
335,Novikovo,RU,2021-01-09 18:21:14,51.1537,37.8879,29.39,96,100,9.86
336,Asfi,MA,2021-01-09 18:21:14,32.2994,-9.2372,55.49,70,36,22.41
337,Airai,TL,2021-01-09 18:21:14,-8.9266,125.4092,62.55,100,100,0.36
338,Dandong,CN,2021-01-09 18:21:15,40.1292,124.3947,7.21,75,0,0.89
339,Tanda,IN,2021-01-09 18:21:15,26.55,82.65,65.89,61,25,9.66
340,Samfya,ZM,2021-01-09 18:21:15,-11.3649,29.5565,68.04,91,100,5.86
341,Verkhnevilyuysk,RU,2021-01-09 18:21:16,63.4453,120.3167,-26.63,85,100,6.24
342,Misawa,JP,2021-01-09 18:21:16,40.6836,141.3597,21.2,93,90,12.66
343,Alta Floresta,BR,2021-01-09 18:21:16,-9.8756,-56.0861,82.4,83,75,4.61
344,Carnarvon,AU,2021-01-09 18:21:17,-24.8667,113.6333,82.4,69,48,13.8
345,Hazleton,US,2021-01-09 18:21:17,40.9584,-75.9746,35.01,37,1,12.66
346,Kununurra,AU,2021-01-09 18:21:17,-15.7667,128.7333,80.6,94,0,4.81
347,Sosua,DO,2021-01-09 18:21:17,19.7667,-70.5167,84.2,70,75,6.91
348,Alpena,US,2021-01-09 18:21:18,45.0617,-83.4327,32.0,80,75,6.91
349,Sumilao,PH,2021-01-09 18:21:18,8.2872,124.9456,75.0,93,99,5.01
350,Ronde,DK,2021-01-09 18:21:18,56.3014,10.4751,36.0,93,90,1.14
351,Santiago Del Estero,AR,2021-01-09 18:17:34,-27.7951,-64.2615,90.7,46,7,6.64
352,Halifax,CA,2021-01-09 18:21:19,44.6453,-63.5724,36.0,64,5,5.75
353,Acapulco,MX,2021-01-09 18:21:19,16.8634,-99.8901,82.4,74,75,4.61
354,Torbay,CA,2021-01-09 18:21:19,47.6666,-52.7314,37.0,86,90,21.85
355,Samoded,RU,2021-01-09 18:21:20,63.6083,40.5111,-8.59,91,95,0.85
356,Nishihara,JP,2021-01-09 18:21:20,26.1842,127.7558,53.6,54,90,15.66
357,Tunceli,TR,2021-01-09 18:21:20,39.1083,39.5471,30.2,100,90,5.75
358,Honningsvag,NO,2021-01-09 18:21:20,70.9821,25.9704,22.96,93,4,25.1
359,Pouebo,NC,2021-01-09 18:21:21,-20.4,164.5667,79.34,80,82,2.42
360,Banda Aceh,ID,2021-01-09 18:19:59,5.5577,95.3222,78.33,81,100,3.4
361,Pietarsaari,FI,2021-01-09 18:21:21,63.65,22.6833,18.0,92,0,6.91
362,Bairiki,KI,2021-01-09 18:21:21,1.3292,172.9752,80.6,78,20,14.97
363,Isangel,VU,2021-01-09 18:21:22,-19.55,169.2667,77.0,100,75,3.29
364,Werda,BW,2021-01-09 18:21:22,-25.2667,23.2833,82.18,46,49,7.47
365,La Rioja,ES,2021-01-09 18:21:22,42.25,-2.5,32.0,93,90,5.75
366,Nagua,DO,2021-01-09 18:18:26,19.3832,-69.8474,82.4,78,75,4.61
367,Lodja,CD,2021-01-09 18:21:23,-3.4833,23.4333,68.04,95,51,1.48
368,Cap Malheureux,MU,2021-01-09 18:21:23,-19.9842,57.6142,79.0,84,0,5.99
369,Maracaju,BR,2021-01-09 18:16:58,-21.6144,-55.1683,92.64,45,61,5.95
370,Alibag,IN,2021-01-09 18:21:24,18.6411,72.8792,80.6,78,20,3.44
371,Vostok,RU,2021-01-09 18:21:25,46.4856,135.8833,-19.57,87,99,3.6
372,Okmulgee,US,2021-01-09 18:21:25,35.6234,-95.9605,41.0,56,1,6.91
373,Asha,RU,2021-01-09 18:21:25,54.9973,57.2722,17.74,96,98,2.26
374,Uvalde,US,2021-01-09 18:21:26,29.3669,-99.767,46.99,61,90,9.22
375,Poum,NC,2021-01-09 18:21:26,-20.2333,164.0167,81.3,83,93,15.17
376,Hami,CN,2021-01-09 18:21:26,42.8,93.45,9.59,92,88,1.25
377,Sola,VU,2021-01-09 18:21:26,-13.8833,167.55,75.2,100,40,3.67
378,Donskoye,RU,2021-01-09 18:21:27,45.4552,41.9741,55.4,41,0,8.95
379,De-Kastri,RU,2021-01-09 18:21:27,51.4667,140.7833,-15.79,84,75,4.61
380,Jonesboro,US,2021-01-09 18:21:27,35.8423,-90.7043,36.0,55,90,10.36
381,Andenes,NO,2021-01-09 18:21:27,69.3143,16.1194,30.2,74,85,19.57
382,Caravelas,BR,2021-01-09 18:21:28,-17.7125,-39.2481,84.92,62,0,13.2
383,Kanye,BW,2021-01-09 18:21:28,-24.9667,25.3327,77.32,52,90,4.97
384,Beni,CD,2021-01-09 18:21:28,0.5,29.4667,64.45,90,68,1.9
385,Moose Factory,CA,2021-01-09 18:21:28,51.2585,-80.6094,28.4,93,90,11.5
386,Tala,EG,2021-01-09 18:20:54,30.6803,30.9429,57.16,83,0,6.85
387,Necochea,AR,2021-01-09 18:21:29,-38.5473,-58.7368,82.49,35,24,15.43
388,Mutare,ZW,2021-01-09 18:21:29,-18.9707,32.6709,66.58,96,100,4.21
389,Vitina,BA,2021-01-09 18:21:02,43.2375,17.4839,41.0,87,90,2.3
390,Sestri Levante,IT,2021-01-09 18:21:30,44.2732,9.3968,42.01,42,100,8.61
391,Markova,UA,2021-01-09 18:21:30,48.6758,24.4138,28.4,86,0,2.93
392,Lagoa,PT,2021-01-09 18:21:30,39.05,-27.9833,56.05,59,52,5.79
393,Nouakchott,MR,2021-01-09 18:18:42,18.0858,-15.9785,77.0,29,0,20.71
394,Saint-Francois,FR,2021-01-09 18:21:31,46.4154,3.9054,34.0,74,0,8.05
395,Altay,CN,2021-01-09 18:21:31,47.8667,88.1167,-5.84,79,54,2.77
396,Acarau,BR,2021-01-09 18:21:31,-2.8856,-40.12,86.61,58,66,18.7
397,Vestmannaeyjar,IS,2021-01-09 18:21:32,63.4427,-20.2734,23.0,58,0,13.8
398,Bourail,NC,2021-01-09 18:21:32,-21.5667,165.4833,78.89,84,100,4.94
399,Grand Gaube,MU,2021-01-09 18:21:32,-20.0064,57.6608,79.0,84,0,5.99
400,San Juan,AR,2021-01-09 18:21:32,-31.5375,-68.5364,85.84,28,0,4.25
401,Tiznit,MA,2021-01-09 18:21:34,29.5833,-9.5,48.18,81,70,11.68
402,Naze,JP,2021-01-09 18:21:34,28.3667,129.4833,48.88,73,81,15.12
403,Moree,AU,2021-01-09 18:21:35,-29.4667,149.85,62.6,82,75,6.91
404,Omboue,GA,2021-01-09 18:21:35,-1.5746,9.2618,78.87,86,23,6.26
405,Maceio,BR,2021-01-09 18:21:35,-9.6658,-35.7353,87.8,55,20,14.97
406,Port Moresby,PG,2021-01-09 18:21:35,-9.4431,147.1797,77.0,88,90,3.44
407,Sao Filipe,CV,2021-01-09 18:21:36,14.8961,-24.4956,73.24,72,2,18.66
408,Diego De Almagro,CL,2021-01-09 18:21:36,-26.3667,-70.05,85.08,16,0,15.57
409,Nome,US,2021-01-09 18:21:36,64.5011,-165.4064,-0.4,65,90,8.05
410,Zhirnovsk,RU,2021-01-09 18:21:36,50.9845,44.7735,34.68,98,100,7.25
411,Cravo Norte,CO,2021-01-09 18:21:37,6.3017,-70.2041,84.22,63,92,4.45
412,Xuddur,SO,2021-01-09 18:21:37,4.1213,43.8894,77.56,28,0,12.84
413,Severnyy-Kospashskiy,RU,2021-01-09 18:21:37,59.0925,57.8008,-0.38,93,92,3.51
414,Parvatsar,IN,2021-01-09 18:21:37,26.8833,74.7667,59.9,60,0,9.26
415,Tongliao,CN,2021-01-09 18:21:38,43.6125,122.2653,1.13,89,17,9.84
416,Iberia,US,2021-01-09 18:21:38,29.9502,-91.7507,48.2,49,1,9.22
417,Ambositra,MG,2021-01-09 18:21:38,-20.5167,47.25,64.92,94,100,4.65
418,Zabol,AF,2021-01-09 18:21:38,32.25,67.25,30.6,66,0,2.44
419,Lazaro Cardenas,MX,2021-01-09 18:21:39,17.9583,-102.2,83.28,55,1,3.53
420,Nichinan,JP,2021-01-09 18:21:39,31.6,131.3667,30.0,80,0,8.99
421,Oranjemund,NA,2021-01-09 18:21:39,-28.55,16.4333,64.78,83,7,17.29
422,Mosalsk,RU,2021-01-09 18:21:40,54.4881,34.9817,18.16,97,100,6.33
423,Kerrville,US,2021-01-09 18:21:40,30.0474,-99.1403,46.0,65,90,6.91
424,Whyalla,AU,2021-01-09 18:21:40,-33.0333,137.5833,64.4,68,0,4.61
425,Soubre,CI,2021-01-09 18:21:40,5.7856,-6.6083,83.08,68,44,4.25
426,Puerto Cabezas,NI,2021-01-09 18:21:41,14.0351,-83.3888,81.88,67,21,12.77
427,Ransang,PH,2021-01-09 18:21:41,8.9603,117.5828,79.2,82,100,8.77
428,Luderitz,NA,2021-01-09 18:21:42,-26.6481,15.1594,72.93,50,33,27.49
429,Bitkine,TD,2021-01-09 18:21:42,11.9801,18.2138,74.28,19,83,6.17
430,Nadvoitsy,RU,2021-01-09 18:21:42,63.8667,34.3167,-3.71,92,64,2.55
431,Kitimat,CA,2021-01-09 18:21:42,54.0524,-128.6534,33.01,96,100,4.41
432,Gore,NZ,2021-01-09 18:21:43,-46.1028,168.9436,51.01,91,72,1.99
433,Ures,MX,2021-01-09 18:21:43,29.4333,-110.4,69.01,26,0,1.01
434,Kloulklubed,PW,2021-01-09 18:21:43,7.0419,134.2556,75.2,94,75,3.44
435,Shimoda,JP,2021-01-09 18:21:43,34.6667,138.95,27.0,63,1,1.01
436,Rawson,AR,2021-01-09 18:21:43,-43.3002,-65.1023,76.53,21,3,15.57
437,Vanimo,PG,2021-01-09 18:21:44,-2.6741,141.3028,78.08,83,100,1.36
438,Mandal,IN,2021-01-09 18:21:44,25.45,74.5667,63.19,71,34,6.91
439,Matamoros,MX,2021-01-09 18:21:45,25.5333,-103.25,62.6,29,1,3.38
440,Vuktyl,RU,2021-01-09 18:21:45,63.8567,57.3094,-5.17,90,0,2.62
441,Plettenberg Bay,ZA,2021-01-09 18:21:45,-34.0527,23.3716,69.53,82,27,13.15
442,Lorengau,PG,2021-01-09 18:21:45,-2.0226,147.2712,81.57,69,84,4.14
443,Havoysund,NO,2021-01-09 18:21:46,70.9963,24.6622,21.2,63,30,16.11
444,Krasnyy Chikoy,RU,2021-01-09 18:21:46,50.3643,108.7512,-11.38,85,49,3.31
445,Broken Hill,AU,2021-01-09 18:21:46,-31.95,141.4333,75.2,27,0,10.36
446,Ko Samui,TH,2021-01-09 18:21:46,9.5357,99.9357,80.6,78,20,4.61
447,Klaksvik,FO,2021-01-09 18:21:47,62.2266,-6.589,33.8,60,20,26.46
448,Manaure,CO,2021-01-09 18:21:47,11.7751,-72.4445,85.12,63,100,19.84
449,Svetlaya,RU,2021-01-09 18:21:47,46.5389,138.3297,-5.35,81,100,11.03
450,Tabas,IR,2021-01-09 18:17:25,33.5959,56.9244,35.6,32,0,2.3
451,Houma,US,2021-01-09 18:21:48,29.5958,-90.7195,50.0,53,1,9.22
452,Sawankhalok,TH,2021-01-09 18:21:48,17.316,99.8319,75.0,99,9,2.48
453,Kardla,EE,2021-01-09 18:21:48,58.9978,22.7492,25.0,80,47,1.99
454,Colares,PT,2021-01-09 18:21:49,38.7992,-9.4469,46.99,46,20,9.22
455,Metro,ID,2021-01-09 18:21:49,-5.1131,105.3067,73.56,95,100,3.06
456,Koupela,BF,2021-01-09 18:21:49,12.1794,-0.3517,83.28,15,93,5.57
457,Merauke,ID,2021-01-09 18:21:49,-8.4667,140.3333,77.77,89,96,7.9
458,Hohhot,CN,2021-01-09 18:21:50,40.8106,111.6522,6.8,51,0,6.71
459,Tessalit,ML,2021-01-09 18:21:50,20.1986,1.0114,81.46,14,5,7.14
460,Pyskowice,PL,2021-01-09 18:21:51,50.4,18.6333,30.99,84,88,3.0
461,Nisia Floresta,BR,2021-01-09 18:21:51,-6.0911,-35.2086,86.0,62,75,13.8
462,Mount Isa,AU,2021-01-09 18:21:51,-20.7333,139.5,75.2,50,0,4.61
463,Aquiraz,BR,2021-01-09 18:21:51,-3.9014,-38.3911,86.0,66,40,13.8
464,Santa Rosa,PH,2021-01-09 18:21:52,14.3122,121.1114,77.0,73,75,1.14
465,Taoudenni,ML,2021-01-09 18:21:52,22.6783,-3.9836,81.95,25,22,11.52
466,Adre,TD,2021-01-09 18:21:52,13.4667,22.2,71.17,21,78,12.15
467,Rebrikha,RU,2021-01-09 18:21:52,53.0733,82.3408,0.88,87,100,15.75
468,Albeni,RO,2021-01-09 18:21:53,45.0333,23.6,36.19,87,99,1.86
469,Talaya,RU,2021-01-09 18:21:53,61.3833,152.75,-25.73,83,100,3.62
470,Burnie,AU,2021-01-09 18:21:53,-41.0667,145.9167,55.0,68,77,8.99
471,Kungurtug,RU,2021-01-09 18:21:54,50.5994,97.5228,-18.62,81,94,0.49
472,Vila Franca Do Campo,PT,2021-01-09 18:21:54,37.7167,-25.4333,55.4,58,20,6.91
473,Shubarkuduk,KZ,2021-01-09 18:21:54,49.1447,56.4872,22.51,94,94,11.99
474,Arman,RU,2021-01-09 18:21:55,59.7,150.1667,-2.4,85,92,8.68
475,Yairipok,IN,2021-01-09 18:21:55,24.6667,94.0667,50.68,68,6,1.74
476,Mchinji,MW,2021-01-09 18:21:55,-13.7984,32.8802,68.45,93,100,4.14
477,Am Timan,TD,2021-01-09 18:21:55,11.0297,20.2827,78.24,17,28,5.77
478,Teya,RU,2021-01-09 18:21:56,60.3778,92.6267,-11.78,86,100,6.58
479,Chapeco,BR,2021-01-09 18:21:56,-27.0964,-52.6183,88.0,50,14,1.34
480,Trincomalee,LK,2021-01-09 18:17:02,8.5711,81.2335,76.95,87,100,0.47
481,Monte Carmelo,BR,2021-01-09 18:21:57,-18.7247,-47.4986,81.54,68,60,7.36
482,Sulangan,PH,2021-01-09 18:21:57,11.1373,123.7228,80.04,85,100,26.44
483,Srandakan,ID,2021-01-09 18:21:57,-7.9386,110.2506,78.04,83,100,2.62
484,Haines Junction,CA,2021-01-09 18:21:57,60.7522,-137.5108,21.2,86,100,1.14
485,Asyut,EG,2021-01-09 18:21:58,27.181,31.1837,62.6,59,0,14.97
486,Bilibino,RU,2021-01-09 18:21:58,68.0546,166.4372,-25.58,83,3,0.58
487,Mineros,BO,2021-01-09 18:21:58,-17.1167,-63.2333,91.4,55,75,19.57
488,Morgan City,US,2021-01-09 18:19:16,29.6994,-91.2068,51.01,53,1,6.91
489,Ruteng,ID,2021-01-09 18:21:59,-8.6136,120.4721,64.13,100,100,0.45
490,Khash,IR,2021-01-09 18:21:59,28.2211,61.2158,33.82,54,0,6.17
491,Shieli,KZ,2021-01-09 18:21:59,44.1667,66.75,18.18,73,6,4.68
492,Aleksandrov Gay,RU,2021-01-09 18:21:59,50.147,48.5704,32.45,96,100,16.67
493,Whitehorse,CA,2021-01-09 18:22:00,60.7161,-135.0538,21.2,86,40,13.8
494,Coahuayana,MX,2021-01-09 18:22:00,18.7333,-103.6833,77.0,61,40,5.41
495,Zwijndrecht,NL,2021-01-09 18:22:00,51.8175,4.6333,39.0,89,2,1.01
496,Lebanon,US,2021-01-09 18:22:00,36.2081,-86.2911,33.8,64,90,10.36
497,Winnemucca,US,2021-01-09 18:21:42,40.973,-117.7357,30.2,80,1,4.61
498,Westport,US,2021-01-09 18:19:36,41.1415,-73.3579,37.4,41,1,10.36
499,Hovd,MN,2021-01-09 18:22:01,48.0056,91.6419,-5.03,85,99,0.65
500,Ergani,TR,2021-01-09 18:22:01,38.2653,39.7621,39.2,100,90,5.75
501,Ewa Beach,US,2021-01-09 18:20:43,21.3156,-158.0072,68.0,88,1,3.44
502,Kichera,RU,2021-01-09 18:22:02,55.9375,110.0997,-0.92,83,96,0.45
503,Pangkalanbuun,ID,2021-01-09 18:22:02,-2.6833,111.6167,74.44,96,99,2.24
504,Palaikastron,GR,2021-01-09 18:22:02,35.2,26.25,62.01,88,11,4.94
505,Dombasle-Sur-Meurthe,FR,2021-01-09 18:22:02,48.6252,6.3497,33.8,69,90,13.8
506,Rio Muerto,MX,2021-01-09 18:22:03,27.4167,-110.2333,66.2,32,1,4.61
507,Berlevag,NO,2021-01-09 18:22:03,70.8578,29.0864,17.4,93,29,15.97
508,Puri,IN,2021-01-09 18:22:03,19.8,85.85,69.8,88,0,4.52
509,Vani,GE,2021-01-09 18:22:04,42.0832,42.5216,41.0,65,0,8.05
510,Vilyuysk,RU,2021-01-09 18:22:04,63.7553,121.6247,-25.92,85,100,5.3
511,Portsmouth,GB,2021-01-09 18:17:28,50.799,-1.0913,37.0,94,3,6.24
512,Weligama,LK,2021-01-09 18:22:04,5.9667,80.4167,74.71,91,100,3.4
513,Stranda,NO,2021-01-09 18:22:04,62.3096,6.9358,42.8,100,75,29.93
514,Shubarshi,KZ,2021-01-09 18:22:05,48.5872,57.1869,24.01,95,93,12.41
515,Ugoofaaru,MV,2021-01-09 18:22:05,5.6667,73.0,82.53,70,98,5.48
516,Shirokiy,RU,2021-01-09 18:22:05,49.758,129.523,-23.42,84,76,3.65
517,Ishigaki,JP,2021-01-09 18:18:23,24.3448,124.1572,58.06,66,96,20.29
518,Kampot,KH,2021-01-09 18:22:06,10.6167,104.1833,78.8,53,20,6.91
519,Jurado,CO,2021-01-09 18:22:06,7.1053,-77.7641,79.38,85,91,5.77
520,Albion,US,2021-01-09 18:22:07,42.2431,-84.753,33.8,64,1,3.44
521,Chunskiy,RU,2021-01-09 18:22:07,56.0815,99.6342,-6.21,90,99,3.78
522,Astaneh-Ye Ashrafiyeh,IR,2021-01-09 18:22:07,37.2596,49.9444,50.58,46,55,3.56
523,Port Hedland,AU,2021-01-09 18:22:07,-20.3167,118.5667,84.2,79,95,8.05
524,Abha,SA,2021-01-09 18:22:08,18.2164,42.5053,55.4,87,20,3.24
525,Itarantim,BR,2021-01-09 18:22:08,-15.6597,-40.0656,87.01,58,80,8.68
526,Tayga,RU,2021-01-09 18:22:08,56.06,85.6197,-2.99,71,75,15.66
527,Lipari,IT,2021-01-09 18:22:09,38.4674,14.954,60.01,100,75,5.75
528,Sabha,LY,2021-01-09 18:18:02,27.0377,14.4283,70.68,22,7,8.88
529,Stokmarknes,NO,2021-01-09 18:22:09,68.5646,14.9108,30.99,60,99,8.01
530,Swinoujscie,PL,2021-01-09 18:22:09,53.9105,14.2471,35.01,99,94,8.86
531,Puerto Leguizamo,CO,2021-01-09 18:22:10,-0.1934,-74.7819,87.6,50,51,4.72
532,Comodoro Rivadavia,AR,2021-01-09 18:22:10,-45.8667,-67.5,71.6,24,75,24.16
533,Caucaia,BR,2021-01-09 18:21:07,-3.7361,-38.6531,86.0,66,40,13.8
534,Idrinskoye,RU,2021-01-09 18:22:10,54.3708,92.1358,-1.57,91,100,3.85
535,Normandin,CA,2021-01-09 18:22:11,48.8333,-72.5321,23.0,74,73,13.8
536,Fairbanks,US,2021-01-09 18:22:11,64.8378,-147.7164,5.0,85,75,3.29
537,Seymchan,RU,2021-01-09 18:22:11,62.8833,152.4333,-22.72,85,100,0.13
538,Hearst,CA,2021-01-09 18:22:11,49.6835,-83.6665,19.4,93,100,3.44
539,Yishui,CN,2021-01-09 18:22:12,35.7847,118.6281,20.21,74,0,4.05
540,Tra Vinh,VN,2021-01-09 18:22:12,9.9347,106.3453,73.42,81,57,8.01
541,Pangnirtung,CA,2021-01-09 18:22:12,66.1451,-65.7125,6.8,56,90,0.81
542,Wum,CM,2021-01-09 18:22:13,6.3833,10.0667,72.75,32,86,1.68
